Sample_ID,Sample_Name2,Description,date,plot,sample_nc,filt045_ml,filt022_ml,Prok_dada2_input,Prok_dada2_prop,Prok_STD_all,Prok_NonSTD_all,Prok_STD_prop,Prok_STD_r2,Prok_STD_coef,Prok_dna_copy_sum,Fungi_dada2_input,Fungi_dada2_prop,Fungi_STD_all,Fungi_NonSTD_all,Fungi_STD_prop,Fungi_STD_r2,Fungi_STD_coef,Fungi_dna_copy_sum,Inv_dada2_input,Inv_dada2_prop,Inv_STD_all,Inv_NonSTD_all,Inv_STD_prop,Inv_STD_r2,Inv_STD_coef,Inv_dna_copy_sum,Euk_dada2_input,Euk_dada2_prop,Euk_STD_all,Euk_NonSTD_all,Euk_STD_prop,Euk_STD_r2,Euk_STD_coef,Euk_dna_copy_sum
S437,S437,P4-7_14,2017/07/14,4,sample,100,30,9770,0.907471853,3967,4899,0.447439657,0.982861073,0.022592453,722807.7501,13793,0.839773798,9301,2282,0.802987136,0.98362376,12.3154717,617.6512645,16633,0.992184212,512,15991,0.031024662,0.843585111,1.318438382,12128.74278,21668,0.993908067,5735,15801,0.266298291,0.997317221,0.306703669,171729.2793
S438,S438,P4-7_15,2017/07/15,4,sample,100,30,13813,0.912618548,4427,8179,0.351181977,0.983600583,0.025363019,1074924.617,38379,0.822324709,22231,9329,0.704404309,0.989162474,30.8040566,1009.499076,21946,0.991251253,620,21134,0.028500506,0.934165739,1.681937912,12565.26763,14199,0.994013663,3924,10190,0.278021822,0.950513211,0.232182502,146292.9649
S439,S439,P4-7_16,2017/07/16,4,sample,100,30,15818,0.890061955,5734,8345,0.407273244,0.989281299,0.032100755,866542.4509,28439,0.822989557,16013,7392,0.684170049,0.994659393,21.82811321,1128.819507,16085,0.988560771,748,15153,0.047041067,0.847153767,1.924270931,7874.670741,20697,0.996086389,5783,14833,0.280510283,0.992987456,0.318018815,155472.9816
S440,S440,P4-7_17,2017/07/17,4,sample,100,30,16574,0.791299626,4475,8640,0.341212352,0.985194495,0.025164151,1144485.267,33952,0.766258247,13441,12575,0.516643604,0.926807611,20.49886792,2044.828369,9643,0.984963186,205,9293,0.021583491,0.857170456,0.53480715,17376.35708,7259,0.983468797,2589,4550,0.362655834,0.997010979,0.141204139,107409.5048
S441,S441,P4-7_18,2017/07/18,4,sample,100,30,15261,0.862787498,4498,8669,0.341611605,0.985895962,0.025601509,1128709.49,33201,0.831179784,16629,10967,0.602587331,0.983302981,23.5795283,1550.356148,29251,0.977846911,7127,21476,0.249169668,0.838400228,18.47130762,1162.668093,22553,0.99011218,9884,12446,0.442633229,0.998428938,0.532385701,77925.9597
S442,S442,P4-7_19,2017/07/19,4,sample,100,30,8618,0.626479462,2137,3262,0.39581404,0.986347627,0.012090566,899323.762,7910,0.573830594,1795,2744,0.395461555,0.971565656,2.593584906,3526.650177,19632,0.980541972,3835,15415,0.199220779,0.916746284,10.20940734,1509.881964,6029,0.980427932,1315,4596,0.222466588,0.802486628,0.060718721,252310.9817
S443,S443,P4-7_20,2017/07/20,4,sample,100,30,22807,0.888455299,8243,12020,0.406800572,0.995713168,0.045442642,881697.5716,11509,0.80658615,4452,4831,0.479586341,0.956888109,5.644716981,2852.81501,20222,0.971713975,7135,12515,0.363104326,0.89334423,18.46453434,677.7858446,23864,0.994301039,6762,16966,0.284979771,0.99398865,0.37337159,151466.6217
S444,S444,P4-7_21,2017/07/21,4,sample,100,30,24535,0.920929285,12017,10578,0.531843328,0.995839408,0.065579623,537667.0158,16403,0.819057489,10499,2936,0.781466319,0.977709258,14.04339623,696.8874558,13745,0.975554747,8154,5255,0.608099038,0.872888625,21.13132643,248.6829218,18538,0.994767505,12922,5519,0.700721219,0.985201471,0.719571025,25566.15819
S445,S445,P4-7_22,2017/07/22,4,sample,100,30,10573,0.912891327,4766,4886,0.493783672,0.985393026,0.027108302,600799.9592,11759,0.824729994,7050,2648,0.726954011,0.977404215,9.589150943,920.4846935,15660,0.971775223,3220,11998,0.211591536,0.855099659,8.557008467,1402.125526,22243,0.993031516,12266,9822,0.555324158,0.996565217,0.66628222,49138.33659
S446,S446,P4-7_23,2017/07/23,4,sample,100,30,16660,0.916986795,5707,9570,0.373568109,0.988648613,0.032053208,995220.2117,34582,0.839511885,18562,10470,0.639363461,0.965512338,26.43943396,1319.998002,15237,0.95812824,1275,13324,0.087334749,0.918932982,3.357855127,3968.009189,28173,0.993859369,15864,12136,0.566571429,0.99296286,0.873651929,46303.71892
S447,S447,P4-7_24,2017/07/24,4,sample,100,30,28209,0.918536637,9733,16178,0.375631971,0.994573929,0.053506792,1007847.12,23253,0.855244485,15689,4198,0.788907326,0.987071443,21.81481132,641.4602046,10305,0.973022804,6682,3345,0.666400718,0.831494442,17.94590781,186.3934684,24881,0.991881355,17011,7668,0.68929049,0.997407968,0.923023518,27691.6021
S448,S448,P4-7_25,2017/07/25,4,sample,100,30,13996,0.818948271,5714,5748,0.498516838,0.99277998,0.031786415,602773.227,18465,0.79176821,11275,3345,0.77120383,0.968891184,15.55556604,716.7852313,9818,0.977490324,4906,4691,0.511201417,0.937857351,12.91928504,363.1005884,11897,0.990417752,8195,3588,0.695493508,0.997837093,0.426577611,28037.10205
S449,S449,P4-7_26,2017/07/26,4,sample,100,30,21609,0.908417789,11135,8495,0.567244014,0.992369482,0.061636226,459415.9687,23672,0.881167624,14773,6086,0.708231459,0.999112806,19.19462264,1056.893227,23210,0.983670832,7579,15252,0.33196093,0.882880529,19.77281279,771.3621809,25012,0.993523109,22252,2598,0.895452716,0.988734393,1.231125118,7034.216
S450,S450,P4-7_27,2017/07/27,4,sample,100,30,12911,0.832390984,7398,3349,0.688378152,0.986773269,0.040984906,272376.6995,12091,0.789843685,8303,1247,0.869424084,0.986714976,11.28962264,368.1847302,23574,0.987740731,8505,14780,0.365256603,0.899894334,21.71683913,680.5778644,15446,0.99190729,11857,3464,0.773905098,0.997749991,0.632058325,18268.35626
S451,S451,P4-7_28,2017/07/28,4,sample,100,30,20068,0.896053418,7596,10386,0.422422422,0.988856924,0.042651698,811691.0119,24950,0.87739479,14287,7604,0.652642639,0.988450874,19.63613208,1290.817691,21352,0.983373923,11343,9654,0.540220031,0.878819132,29.19426152,330.6814249,20176,0.993754956,13398,6652,0.668229426,0.975382777,0.769610536,28811.10937
S452,S452,P4-7_29,2017/07/29,4,sample,100,30,18399,0.90733192,9430,7264,0.564873607,0.988937025,0.052833208,458297.6211,23936,0.882227607,14389,6728,0.681394137,0.974305112,20.78849057,1078.802071,15825,0.988878357,5613,10036,0.358681066,0.915554796,15.06556914,666.1547204,32958,0.994902603,26494,6296,0.807990241,0.994580834,1.422496707,14753.40263
S453,S453,P4-7_30,2017/07/30,4,sample,100,30,13298,0.908256881,4664,7414,0.386156648,0.992758903,0.025792453,958161.424,24646,0.88253672,13166,8585,0.605305503,0.984038089,17.94386792,1594.78808,15796,0.98904786,3714,11909,0.237726429,0.914575117,9.835747883,1210.78744,19920,0.993674699,9734,10060,0.491765181,0.991614338,0.538809031,62236.02687
S454,S454,P4-7_31,2017/07/31,4,sample,100,30,24535,0.920929285,12442,10153,0.550652799,0.994797318,0.068227925,496033.458,27131,0.897681619,17380,6975,0.713611168,0.989244884,23.98528302,969.3444093,20178,0.986966003,9326,10589,0.468290233,0.769675735,24.42737535,433.4890608,19780,0.994994944,13040,6641,0.662567959,0.984787005,0.737851364,30001.52571
S455,S455,P4-8_1,2017/08/01,4,sample,100,30,17961,0.909136462,9319,7010,0.570702431,0.993165601,0.05053283,462405.6594,25829,0.869255488,19346,3106,0.861660431,0.992021406,25.66943396,403.3331373,14201,0.98401521,9864,4110,0.705882353,0.855254732,25.5303857,160.9846419,20836,0.993664811,16433,4271,0.79371136,0.984942616,0.925900282,15376.02584
S456,S456,P4-8_2,2017/08/02,4,sample,100,30,14396,0.844123368,5572,6580,0.458525346,0.983085943,0.031311321,700492.1161,23609,0.788555212,11605,7012,0.623354998,0.991918596,15.51066038,1506.92058,100,0.9,9,81,0.1,0.71941468,0.024459078,3311.653846,9774,0.990894209,7143,2542,0.737532266,0.994326426,0.393719661,21521.23494
S457,S457,P4-8_3,2017/08/03,4,sample,100,30,19950,0.910125313,11420,6737,0.628958528,0.992685073,0.063410943,354144.9703,17572,0.904051901,14011,1875,0.881971547,0.996911078,19.01783019,328.6389634,17023,0.960700229,13073,3281,0.799376299,0.851829056,43.80950141,74.89242959,28897,0.99560508,22492,6278,0.781786583,0.989163079,1.237945437,16904.353
S458,S458,P4-8_4,2017/08/04,4,sample,100,30,10904,0.774211299,4890,3552,0.579246624,0.997342499,0.02659283,445232.7908,11848,0.822670493,8853,894,0.908279471,0.987160382,12.68622642,234.9004268,8780,0.966059226,4390,4092,0.517566612,0.942981813,11.94873001,342.4631736,14544,0.994155666,12100,2359,0.836849021,0.985289135,0.680135466,11561.42229
S459,S459,P4-8_5,2017/08/05,4,sample,100,30,20731,0.91693599,6376,12633,0.335420064,0.990914572,0.035647547,1181287.447,30663,0.904216809,18829,8897,0.679109861,0.992558322,25.23132075,1175.390974,18907,0.964563389,11716,6521,0.642430224,0.903645702,29.72427093,219.3830091,20362,0.992142226,12492,7710,0.618354618,0.978383654,0.710253998,36184.23841
S460,S460,P4-8_6,2017/08/06,4,sample,100,30,20999,0.914138769,9855,9341,0.513388206,0.95988448,0.057786038,538826.815,23869,0.889563869,15890,5343,0.748363397,0.967320866,21.40858491,831.9092588,16025,0.975351014,5704,9926,0.364939219,0.875604899,14.75079962,672.9126728,12701,0.993780017,8294,4328,0.657106639,0.970819549,0.481727187,29947.79421
S461,S461,P4-8_7,2017/08/07,4,sample,100,30,15263,0.798073773,4318,7863,0.354486495,0.990439844,0.024083396,1088301.656,51915,0.805489743,14937,26880,0.357199225,0.996271947,20.08981132,4459.9722,14668,0.97852468,4927,9426,0.343273183,0.890070198,12.92427093,729.3254722,13373,0.988110372,8721,4493,0.659981837,0.976128995,0.502107244,29827.62519
S462,S462,P4-8_8,2017/08/08,4,sample,100,30,25616,0.920206121,9957,13615,0.422407942,0.993409498,0.055081132,823936.1034,36241,0.902292983,20988,11712,0.641834862,0.993600481,27.61415094,1413.767893,24458,0.985117344,1969,22125,0.08172159,0.906507525,5.273847601,4195.229304,19220,0.992403746,12619,6455,0.66158121,0.984299159,0.708455315,30371.24037
S463,S463,P4-8_9,2017/08/09,4,sample,100,30,18978,0.912319528,8602,8712,0.49682338,0.989711889,0.047942642,605723.8209,28171,0.886053033,17555,7406,0.703297144,0.993324819,24.32084906,1015.041317,16845,0.985930543,1569,15039,0.094472543,0.878112756,4.133866416,3637.998544,16234,0.993100899,9508,6614,0.589753132,0.979814608,0.541768579,40693.88204
S464,S464,P4-8_10,2017/08/10,4,sample,100,30,17294,0.883312131,5737,9539,0.375556428,0.986782987,0.032183019,987995.1535,31208,0.851256088,20214,6352,0.760897388,0.976898262,28.1040566,753.3906451,10157,0.986019494,966,9049,0.096455317,0.890870866,2.614016933,3461.722028,13773,0.992666812,6402,7270,0.46825629,0.988148262,0.360043274,67306.72422
S465,S465,P4-8_11,2017/08/11,4,sample,100,30,12747,0.84639523,4102,6687,0.380202058,0.982815609,0.023572075,945610.4121,26362,0.853311585,13967,8528,0.620893532,0.979326476,19.31518868,1471.726067,26307,0.979929296,835,24944,0.032390706,0.883098469,2.162464722,11534.98586,13411,0.990679293,4951,8335,0.3726479,0.987815811,0.278438382,99782.69928
S466,S466,P4-8_12,2017/08/12,4,sample,100,30,7284,0.809994509,2309,3591,0.391355932,0.96919424,0.013432075,891150.4425,13272,0.836874623,8737,2370,0.78662105,0.978492916,12.64216981,624.8927295,30616,0.974686438,1282,28559,0.042961027,0.800492754,3.296331138,8663.874715,8242,0.990536278,3701,4463,0.4533317,0.989268659,0.207136406,71820.62741
S467,S467,P4-8_13,2017/08/13,4,sample,100,30,15101,0.778955036,3724,8039,0.316585905,0.979487647,0.021149057,1267038.392,17584,0.836271611,11929,2776,0.811220673,0.993919659,16.25726415,569.1814593,19341,0.955379763,3827,14651,0.207111159,0.864452323,9.912323612,1478.059088,13525,0.993641405,4392,9047,0.326810031,0.993453056,0.240673565,125301.1174
S468,S468,P4-8_14,2017/08/14,4,sample,100,30,14559,0.840854454,3259,8983,0.266214671,0.985293228,0.018572075,1612277.173,16383,0.87554172,10636,3708,0.741494702,0.983411116,14.95216981,826.6358767,18166,0.954695585,4188,13155,0.241480713,0.838371921,10.42746943,1261.571668,10546,0.99222454,6468,3996,0.618119266,0.982738483,0.369475071,36051.14678
S469,S469,P4-8_15,2017/08/15,4,sample,100,30,12731,0.847458958,2739,8050,0.253869682,0.986400637,0.015621509,1717717.065,NA,NA,0,0,NA,NA,0,1394.858048,11221,0.929507174,5910,4520,0.566634708,0.859292734,15.41571025,293.2073791,13069,0.992807407,8402,4573,0.647552987,0.982264814,0.47866604,31845.44562
